typ	fopmu	fopsigma	fow	contrast	detyieldmu	detyieldsigma
ipnl-auger-tof-1.root	1.83375	0.4264996519635157	17.902826018484138	625.2564271249681	8.6205e-06	1.2206526942582808e-07
iba-auger-tof-1.root	0.01298828125	0.4429909782954911	13.642972514683635	413.99977787954344	3.4705e-06	5.3479435299935626e-08
ipnl-auger-notof-1.root	1.8140625	0.45284743654044235	17.95038250177342	626.291135167025	8.62038e-06	1.2376540550573898e-07
iba-auger-notof-1.root	0.026904296875	0.40354739098270903	13.804267206734178	415.18388415885755	3.47002e-06	5.4410473256534e-08
ipnl-auger-tof-3.root	143.859375	0.0	16.733731966064802	290.5344522810971	3.50212e-06	6.773939474190776e-08
iba-auger-tof-3.root	8.230859375	17.125607575546603	13.330842398276832	190.65644913327154	1.44522e-06	3.292797594751308e-08
ipnl-auger-notof-3.root	143.859375	0.0	16.80055076484359	290.88191377529637	3.5016799999999997e-06	6.783699285787955e-08
iba-auger-notof-3.root	8.170556640625	17.15158823467839	13.196508330079897	191.67075265854092	1.4456600000000001e-06	3.367527876647794e-08
